Publication Type,Authors,Author Full Name,Group Authors,Document Title,Publication Name,Book Series Title,Editor,Language,Document Type,Edition,Discipline,Research Areas,Author Keywords,Keywords Plus®,Abstract,Author Address,Publisher Address,Author's E-Mail,ResearcherID,ORCID Identifier,180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,Publisher Web Address,ISSN,ISBN,29-Character Source Abbreviation,ISO Source Abbreviation,Year Published,Publication Date,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Page Count,DOI,Document Delivery Number,PubMed ID,Open Access Indicator,Highly Cited Status,Hot Paper Status,Date of Export,Accession Number
J,"Piotrowska-Woroniak, J; Szul, T","Piotrowska-Woroniak, Joanna; Szul, Tomasz",,Application of a Model Based on Rough Set Theory (RST) to Estimate the Energy Efficiency of Public Buildings,ENERGIES,,,,Article,,,Engineering; Energy & Fuels,"energy characteristics of buildings, energy consumption, rough set theory, model based on thermal characteristics, public buildings","ARTIFICIAL-INTELLIGENCE, RESIDENTIAL BUILDINGS, DATA-DRIVEN, CONSUMPTION, PREDICTION, PERFORMANCE, REGRESSION","The study was carried out on a group of 85 public buildings, which differed in type of use, construction technology and heating systems. From the collected data, a set of qualitative and quantitative variables characterizing them in terms of heat demand was extracted. In this paper, the authors undertook to test the suitability of a model based on rough set theory (RST), which allows the analysis of imprecise, general and uncertain data. To obtain input data for the RST model in quantitative form, the authors used an alternative approach, which is a method based on the thermal properties of buildings. The quality of the predictive model was evaluated based on the following indicators, such as the coefficient of determination (R-2), the mean bias error (MBE), the coefficient of variance of the root mean square error (CV RMSE) and the mean absolute percentage error (MAPE), which are accepted as statistical calibration standards by ASHRAE (American Society of Heating, Refrigerating and Air-Conditioning Engineers). A quality-acceptable predictive model must meet the calibration conditions: MBE +/- 5%, CV RMSE < 15% and R-2 > 0.75. For the analyzed RST model, the following values of evaluation indicators were obtained: MBE = -1.1%, CV RMSE = 11.8% and R-2 = 0.91. The evaluation results obtained gave rise to the conclusion that the method used, which is based on a limited amount of data describing buildings, gives good results in estimating the unit rate of energy demand for heating.","[Piotrowska-Woroniak, J] Bialystok Tech Univ, Dept HVAC, Wiejska 45E, PL-15351 Bialystok, Poland; [Szul, T] Agr Univ Krakow, Fac Prod & Power Engn, PL-30149 Krakow, Poland","Piotrowska-Woroniak, J (corresponding author), Bialystok Tech Univ, Dept HVAC, Wiejska 45E, PL-15351 Bialystok, Poland.; Szul, T (corresponding author), Agr Univ Krakow, Fac Prod & Power Engn, PL-30149 Krakow, Poland.",j.piotrowska@pb.edu.pl; t.szul@urk.edu.pl,,,,,,,,,,,,,2022,DEC,15,23,,,,8793,8793,,10.3390/en15238793,,,,,,2026-04-25,CCC:000896127100001
J,"Castangia, M; Sappa, R; Girmay, AA; Camarda, C; Macii, E; Patti, E","Castangia, Marco; Sappa, Riccardo; Girmay, Awet Abraha; Camarda, Christian; Macii, Enrico; Patti, Edoardo",,Anomaly detection on household appliances based on variational autoencoders,SUSTAINABLE ENERGY GRIDS & NETWORKS,,,,Article,,,Engineering,"Smart grids, Household appliance, Anomaly detection, Unsupervised learning, Variational autoencoder, Deep learning",,"Electrical anomalies in residential buildings represent a serious problem that can unpredictably change the power profiles of end-users, causing a sub-optimal energy distribution. In addition, electrical faults can cause unnoticed energy wastages and higher energy bills, or even severe damages for properties and people in the most critical cases. In this paper, we introduce a novel anomaly detection method for detecting electrical faults in household appliances based on the analysis of their power signatures with unsupervised deep learning techniques. For this purpose, we trained a variational autoencoder to reconstruct the power signatures of three commonly used devices: the dishwasher, the washing machine and the dryer. For each use case, we injected several randomly generated anomalies that simulate to our best realistic electrical faults in these devices. To demonstrate the effectiveness of our method, we compared the accuracy of the variational autoencoder with the classification performance of a one-class support vector machine (OC-SVM) trained with two manual features: the energy consumption and the duration of the appliance's operations. The variational autoencoder showed higher classification accuracy with respect to the OC-SVM, reporting an F1-score greater than 90% in all the use cases. Most importantly, the results demonstrate that deep anomaly detection methods outperform traditional algorithms based on handcrafted features, allowing to better characterize the set of normal cycles and produce more precise alerts for the monitored devices. (C) 2022 Elsevier Ltd. All rights reserved.","[Castangia, M; Patti, E] Politecn Torino, Dept Control & Comp Engn, I-10129 Turin, Italy; [Macii, E] Politecn Torino, Interuniv Dept Reg & Urban Studies & Planning, I-10129 Turin, Italy","Castangia, M (corresponding author), Politecn Torino, Dept Control & Comp Engn, I-10129 Turin, Italy.",marco.castangia@polito.it; riccardo.sappa@midorisrl.eu; awetabraha.girmay@midorisrl.eu; christian.camarda@midorisrl.eu; enrico.macii@polito.it; edoardo.patti@polito.it,,,,,,,,,,,,,2022,DEC,32,,,,,823,823,,10.1016/j.segan.2022.100823,,,,,,2026-04-25,CCC:000862859800002
J,"Alrobaie, A; Krarti, M","Alrobaie, Abdurahman; Krarti, Moncef",,A Review of Data-Driven Approaches for Measurement and Verification Analysis of Building Energy Retrofits,ENERGIES,,,,Review,,,Energy & Fuels; Engineering,"baseline models, data-driven modeling, energy conservation measures, measurement and verification, retrofitted buildings","ELECTRICITY CONSUMPTION, RANDOM FOREST, RESIDENTIAL BUILDINGS, PREDICTION, MACHINE, EFFICIENCY, SAVINGS, LOAD, METHODOLOGY, PERFORMANCE","Although the energy and cost benefits for retrofitting existing buildings are promising, several challenges remain for accurate measurement and verification (M&V) analysis to estimate these benefits. Due to the rapid development in advanced metering infrastructure (AMI), data-driven approaches are becoming more effective than deterministic methods in developing baseline energy models for existing buildings using historical energy consumption data. The literature review presented in this paper provides an extensive summary of data-driven approaches suitable for building energy consumption prediction needed for M&V applications. The presented literature review describes commonly used data-driven modeling approaches including linear regressions, decision trees, ensemble methods, support vector machine, deep learning, and kernel regressions. The advantages and limitations of each data-driven modeling approach and its variants are discussed, including their cited applications. Additionally, feature engineering methods used in building energy data-driven modeling are outlined and described based on reported case studies to outline commonly used building features as well as selection and processing techniques of the most relevant features. This review highlights the gap between the listed existing frameworks and recently reported case studies using data-driven models. As a conclusion, this review demonstrates the need for a flexible M&V analysis framework to identify the best data-driven methods and their associated features depending on the building type and retrofit measures.","[Alrobaie, A; Krarti, M] Univ Colorado Boulder, Bldg Syst Program, Boulder, CO 80309 USA","Krarti, M (corresponding author), Univ Colorado Boulder, Bldg Syst Program, Boulder, CO 80309 USA.",moncef.krarti@colorado.edu,,,,,,,,,,,,,2022,NOV,15,21,,,,7824,7824,,10.3390/en15217824,,,,,,2026-04-25,CCC:000881130000001
J,"Zhou, YP; Hu, YT; Zhu, JT; Luo, J; Zhang, XF; Al-Saadi, SN; Li, J; Sun, XQ","Zhou, Yaping; Hu, Yaotian; Zhu, Jiangtian; Luo, Jing; Zhang, Xiaofeng; Al-Saadi, Saleh Nasser; Li, Jie; Sun, Xiaoqin",,Climate adaptation study of phase change materials in rural buildings in China using a machine learning approach,BUILDING SIMULATION,,,,Article,,,Engineering,"rural residential building, phase change material, climatic factors, energy savings, machine learning, cluster","ECONOMIC-ANALYSIS, HEAT-TRANSFER, THERMAL PERFORMANCE, ENERGY PERFORMANCE, PCM, WALLS, LAYERS","Energy consumption can be decreased by integrating phase change materials (PCM) into building envelopes. However, the correlation between climate conditions and energy savings potential of using PCM in buildings remain unclear and unquantified. This study investigates the energy savings and thermal performance of PCM-integrated buildings in 50 rural areas of China. The heating and cooling energy use intensity (EUI) reduction, PCM liquid fraction and wall inner surface temperature profiles were compared and analyzed in five representative rural areas. A machine learning-based climate classification approach tailored for PCM-integrated buildings was proposed by combining XGBoost and clustering methods. The XGBoost algorithm was employed to identify and rank the influential climate variables by comparing their importance scores. The K-means clustering method was then applied to the key climate variables to enable climate classification reflecting PCM performance. The most substantial heating and cooling EUI reductions occur in the severe cold region at 8.35 kWh/(m2year) and hot summer and warm winter region at 4.31 kWh/(m2year), respectively. Outdoor air temperature and solar irradiance were identified as the most significant factors. Clustering of key climate variables facilitated the evaluation of the effectiveness of using PCM in buildings. The daily average heating energy savings were 0.67, 1.31 and 1.60 kWh/day for different clusters, while the daily average cooling energy savings were -0.25, 0.29 and 1.02 kWh/day.","[Zhou, YP; Hu, YT; Zhu, JT; Luo, J; Zhang, XF; Li, J; Sun, XQ] Changsha Univ Sci & Technol, Sch Energy & Power Engn, Changsha 410114, Hunan, Peoples R China; [Al-Saadi, SN] Sultan Qaboos Univ, Dept Civil & Architectural Engn, POB 33,POB 123, Muscat, Oman","Sun, XQ (corresponding author), Changsha Univ Sci & Technol, Sch Energy & Power Engn, Changsha 410114, Hunan, Peoples R China.",xiaoqinsun@csust.edu.cn,,,,,,,,,,,,,2025,NOV,18,11,,,,2963,2983,,10.1007/s12273-025-1353-4,,,,,,2026-04-25,CCC:001641638900011
J,"Walacik, M; Chmielewska, A","Walacik, Marek; Chmielewska, Aneta",,Energy Performance in Residential Buildings as a Property Market Efficiency Driver,ENERGIES,,,,Article,,,Engineering; Energy & Fuels,"energy efficiency, real estate market efficiency, building energy performance, energy cost, property maintenance cost, random forest",,"Energy consumption plays an important role in contemporary economies. Its significance extends beyond utilitarian value, impacting economic robustness, environmental protection, and residents' well-being. The escalating global energy requisites necessitate efficient energy utilization and a shift towards renewable sources to address climate change and strengthen energy independence. Developing accurate predictive models to forecast long-term energy costs and savings remains a complex problem. This paper aims to provide a methodology to identify the influence of building energy performance on real estate market efficiency, focusing on property maintenance costs. Real estate plays a crucial role in human life, serving both as a fundamental need and as a vehicle for achieving personal aspirations and secure financial investments, particularly during times of economic and social instability. Through interdisciplinary methodological architecture, this study addresses three key issues: the impact of rising energy costs on market efficiency, the responsiveness of the real estate market to energy price fluctuations, and the significance of property maintenance costs on market value. The research approach includes creating and applying AI algorithms capable of evaluating extensive datasets pertaining to real estate features. Utilizing machine learning methods, the algorithm determines the importance of energy efficiency measures as well as various other inherent and external attributes of properties. The suggested methodology provides a novel approach to improve the effectiveness of market efficiency analysis.","[Walacik, M; Chmielewska, A] Univ Warmia & Mazury, Inst Spatial Management & Geog, PL-10720 Olsztyn, Poland","Walacik, M (corresponding author), Univ Warmia & Mazury, Inst Spatial Management & Geog, PL-10720 Olsztyn, Poland.",marek.walacik@uwm.edu.pl; aneta.chmielewska@uwm.edu.pl,,,,,,,,,,,,,2024,MAY,17,10,,,,2310,2310,,10.3390/en17102310,,,,,,2026-04-25,CCC:001232345100001
J,"Hodavand, F; Ramaji, IJ; Sadeghi, N","Hodavand, Faeze; Ramaji, Issa J.; Sadeghi, Naimeh",,Digital Twin for Fault Detection and Diagnosis of Building Operations: A Systematic Review,BUILDINGS,,,,Review,,,Engineering,"Digital Twin (DT), fault detection and diagnosis (FDD), building operation, predictive maintenance (PDM), heating, ventilation, and air conditioning (HVAC) system, data-driven methods","GOOGLE-SCHOLAR, BIM, INFORMATION, STRATEGY, MODEL, SCIENCE, SCOPUS, WEB, NETWORK, MAINTENANCE","Intelligence in Industry 4.0 has led to the development of smart buildings with various control systems for data collection, efficient optimization, and fault detection and diagnosis (FDD). However, buildings, especially with regard to heating, ventilation, and air conditioning (HVAC) systems, are responsible for significant global energy consumption. Digital Twin (DT) technology offers a sustainable solution for facility management. This study comprehensively reviews DT performance evaluation in building life cycle and predictive maintenance. 200 relevant papers were selected using a systematic methodology from Scopus, Web of Science, and Google Scholar, and various FDD methods were reviewed to identify their advantages and limitations. In conclusion, data-driven methods are gaining popularity due to their ability to handle large amounts of data and improve accuracy, flexibility, and adaptability. Unsupervised and semi-supervised learning as data-driven methods are important for FDD in building operations, such as with HVAC systems, as they can handle unlabeled data and identify complex patterns and anomalies. Future studies should focus on developing interpretable models to understand how the models made their predictions. Hybrid methods that combine different approaches show promise as reliable methods for further research. Additionally, deep learning methods can analyze large and complex datasets, indicating a promising area for further investigation.","[Hodavand, F; Sadeghi, N] Khajeh Nasir Toosi Univ Technol, Sch Engn Construct & Management, Tehran 1969764499, Iran; [Ramaji, IJ] Roger Williams Univ, Sch Engn Construct & Comp, SE 108,1 Old Ferry Rd, Bristol, RI 02809 USA","Ramaji, IJ (corresponding author), Roger Williams Univ, Sch Engn Construct & Comp, SE 108,1 Old Ferry Rd, Bristol, RI 02809 USA.",f.hodavand@email.kntu.ac.ir; iramaj@rwu.edu; sadeghi@kntu.ac.ir,,,,,,,,,,,,,2023,JUN,13,6,,,,1426,1426,,10.3390/buildings13061426,,,,,,2026-04-25,CCC:001014234000001
J,"Wu, YY; Zhao, JQ; Cao, B","Wu, Yeyu; Zhao, Jiaqi; Cao, Bin",,A systematic review of research on personal thermal comfort using infrared technology,ENERGY AND BUILDINGS,,,,Review,,,Engineering; Energy & Fuels,"Thermal comfort, Infrared technology, Personal comfort model, Machine learning, Personal comfort system","INDOOR ENVIRONMENTS, ENERGY-CONSUMPTION, DESK FAN, SLEEP, TEMPERATURE, MODEL, CHAIR, HOT, VENTILATION, EFFICIENCY","Personal thermal comfort studies are crucial for balancing both human comfort and building energy savings. Thus, personal comfort models (PCMs) are expected to play a pivotal role in the development of smart buildings. Infrared technology has received significant attention from researchers because of its non-intrusive nature for collecting personal data. This systematic review examined 36 personal thermal comfort studies that employed infrared technology over the past decade. The review analyzed the (1) infrared devices, (2) experimental designs, (3) subjects, and (4) analysis methods and results. The review found that most studies were experimental and focused on exploring feasibility at a theoretical level, while the number of practical application studies was limited. The accuracy of infrared devices was identified as a primary concern for researchers, and some studies proposed methods to mitigate measurement errors. Most studies included young subjects and examined single clothing insulation and metabolic rates, limiting the generalizability of the corresponding PCMs, which were mainly constructed using machine learning. To facilitate data sharing and comparison of results and to overcome the limitations in terms of applicable populations and application scenarios, the review suggests that standardized data collection and processing should be used in future studies. Furthermore, the paper proposes the integration of PCMs and personal comfort systems, which are two hotspots in personal thermal comfort research, to achieve cooperative applications. Finally, the study discusses the future applications of infrared technology in scenarios such as vehicle cabins, sleep areas, and outdoor environments, considering their unique characteristics.","[Wu, YY; Zhao, JQ; Cao, B] Tsinghua Univ, Sch Architecture, Beijing 100084, Peoples R China; [Wu, YY; Zhao, JQ; Cao, B] Tsinghua Univ, Key Lab Eco Planning & Green Bldg, Minist Educ, Beijing 100084, Peoples R China","Cao, B (corresponding author), Tsinghua Univ, Sch Architecture, Beijing 100084, Peoples R China.",caobin@tsinghua.edu.cn,,,,,,,,,,,,,2023,DEC,301,,,,,13666,13666,,10.1016/j.enbuild.2023.113666,,,,,,2026-04-25,CCC:001109047000001
J,"Wang, Z; Sun, H; Calautit, JK; Yang, MD; Chen, JB; Guan, R; Darkwa, J","Wang, Zhe; Sun, Hao; Calautit, John Kaiser; Yang, Mingda; Chen, Jianbin; Guan, Rui; Darkwa, Jo",,"A novel lightweight skeletal temporal model for real-time, computationally efficient recognition of occupant thermal adaptation behavior",BUILDING SIMULATION,,,,Article,,,Engineering,"real-time, lightweight, SlowFast, ST-GCN, OpenPose, LSTM with attention","PREDICTION, COMFORT","Optimizing building energy systems based on real-time occupant behavior and feedback can lead to improved energy efficiency and enhanced thermal comfort in buildings. Traditional thermal comfort surveys do not provide real-time insights, while conventional sensors, such as thermal sensors, are limited in their ability to capture continuous, detailed occupancy data. Meanwhile, deep learning and computer vision have emerged as promising approaches for real-time occupancy behavior detection, but existing artificial intelligence (AI) models suffer from low frame rates and high computational demands, which can lead to increased energy consumption for processing, potentially offsetting the energy savings achieved through occupant-responsive control. Thus, this study developed a novel occupant thermal adaptation behavior recognition model that balances accuracy, real-time performance and computational resource usage to enable effective operation indoors. Using a multi-camera setup with Raspberry Pi 3B+, a custom dataset comprising 400 video samples was collected from four different angles. The dataset captures four distinct human activities: dressing, undressing, sitting, and standing. Compared to SlowFast (SF) and Spatial Temporal Graph Convolutional Networks (ST-GCN), which are widely used deep learning architectures for action recognition, the proposed novel lightweight skeletal temporal model achieved good accuracy (0.975 accuracy) on the Kungliga Tekniska H & ouml;gskolan (KTH) dataset while significantly outperforming them in detection speed and resource efficiency. It reached 31.38 FPS by running on the graphics processing unit (GPU)-over three times faster than ST-GCN with OpenPose and more than twelve times faster than SF with You Only Look Once Version X (YOLOX)-while maintaining low central processing unit (CPU) and GPU usage at 13.71% and 33.05%, respectively. By running it on the CPU, it achieved 25.3 FPS with 56.10% CPU usage, proving its practicality for platforms without GPU support. When evaluated on the custom dataset, we introduced a double long short-term memory (LSTM) with an attention mechanism to better handle the increased action complexity, preserving a high accuracy of 0.963. Although the frame rate experienced a slight reduction compared to the results on the KTH dataset-dropping from 31.38 to 30.95 FPS on GPU and from 25.3 to 18.98 FPS on CPU-the model exhibited lower CPU and GPU usage, highlighting its potential for energy-efficient deployment in smart building applications. The model was further deployed on an NVIDIA Jetson Orin Nano, enabling stable long-term operation and supporting simultaneous multi-person recognition. Overall, this study presents a practical, AI-driven solution for occupant thermal adaptation behavior recognition, effectively balancing accuracy, real-time performance, and computational efficiency-making it well suited for energy-saving applications in buildings that adapt dynamically to occupant behavior.","[Wang, Z; Sun, H; Calautit, JK; Chen, JB; Darkwa, J] Univ Nottingham, Dept Architecture & Built Environm, Nottingham NG7 2RD, England; [Sun, H] Univ Surrey, Dept Civil & Environm Engn, Guildford GU2 7XH, England; [Yang, MD] Univ Nottingham, Adv Mfg Bldg, Nottingham NG7 2GX, England; [Guan, R] Univ Nottingham Ningbo China, Res Ctr Sustainable Built Environm, Ningbo 315100, Peoples R China","Wang, Z; Calautit, JK (corresponding author), Univ Nottingham, Dept Architecture & Built Environm, Nottingham NG7 2RD, England.",alyzw22@nottingham.ac.uk; John.Calautit1@nottingham.ac.uk,,,,,,,,,,,,,2025,NOV,18,11,,,,2849,2874,,10.1007/s12273-025-1335-6,,,,,,2026-04-25,CCC:001641638900002
J,"Zhang, HA; Hewage, K; Bakhtavar, E; Sun, QQ; Sadiq, R","Zhang, Haonan; Hewage, Kasun; Bakhtavar, Ezzeddin; Sun, Qingqing; Sadiq, Rehan",,Robust building energy retrofit evaluation under uncertainty: An interpretable machine learning approach,ENERGY CONVERSION AND MANAGEMENT,,,,Article,,,Engineering; Energy & Fuels; Business & Economics,"Energy savings, Interpretable machine learning, Robust optimization, Occupant behaviors, Construction uncertainties","MULTIOBJECTIVE OPTIMIZATION, OCCUPANT BEHAVIOR, SIMULATION","Improving the energy efficiency and thermal comfort of existing residential buildings is essential for sustainable urban development. However, uncertainties in occupant behaviors and building constructions pose challenges to optimizing retrofit strategies. This study presents an integrated approach combining physics-based energy simulation, interpretable machine learning, and multi-objective optimization to quantify these uncertainties and identify optimal retrofit strategies. Latin Hypercube Sampling was used to generate representative variability in occupant and construction parameters, while Extreme Gradient Boosting (XGBoost) served as a surrogate model to reduce the computational burden of detailed simulations. Shapley Additive exPlanations (SHAP) and standardized regression coefficients were applied to enhance model interpretability and identify key features influencing energy and comfort performance. The approach was applied to representative Canadian singledetached houses across four climate zones and three HVAC systems: natural gas furnaces, air source heat pumps, and ground source heat pumps. XGBoost achieved R2 values above 0.85 for energy consumption and 0.95 for discomfort hours in most scenarios. Heating setpoint temperature, airtightness, and equipment power density emerged as dominant factors, with their relative importance varying by HVAC types and climate conditions. Passive retrofits were more impactful in colder zones, while behavioral adjustments were more effective in milder climates. The surrogate-based model reduced computation time by 89.7%. Pareto optimal solutions demonstrated up to 48% energy savings and 32% discomfort hour reductions. The proposed method offers actionable insights for policymakers and practitioners to implement targeted, efficient, and adaptive retrofit strategies under uncertainty.","[Zhang, HA; Hewage, K; Sadiq, R] Univ British Columbia, Sch Engn, 1137 Alumni Ave, Kelowna, BC V1V 1V7, Canada; [Bakhtavar, E] Laurentian Univ, Sch Engn & Comp Sci, Sudbury, ON, Canada; [Sun, QQ] Jiangnan Univ, Sch Business, 1800 Lihu Ave, Wuxi 214122, Peoples R China","Hewage, K (corresponding author), Univ British Columbia, Sch Engn, EME4287-1137 Alumni Ave, Kelowna, BC V1V 1V7, Canada.",kasun.hewage@ubc.ca,,,,,,,,,,,,,2025,DEC,345,,,,,20362,20362,,10.1016/j.enconman.2025.120362,,,,,,2026-04-25,CCC:001552190100001
J,"Zhang, H","Zhang, Hui",,Image acquisition based on computer vision technology for optimizing thermal energy in building environments and simulating VR interior design,THERMAL SCIENCE AND ENGINEERING PROGRESS,,,,Article,,,Engineering,"Computer vision technology, Image acquisition, Building environmental heat energy, optimization, VR interior design simulation",MODELS,"With the acceleration of urbanization, the problem of building energy consumption has become increasingly prominent, and the construction of low energy consumption and high comfort building environment has become a hot research field. The purpose of this study is to explore the use of computer vision technology for image acquisition, optimize the thermal energy management in the building environment through intelligent analysis, and improve the energy efficiency and comfort of interior design. Through the establishment of image acquisition system based on computer vision, the indoor and outdoor environment is monitored in real time. A deep learning algorithm is used to process the acquired images and extract the thermal energy characteristics of the buildings. Combined with virtual reality (VR) technology, a 3D model of interior design was constructed to simulate the impact of different design schemes on energy consumption. The experimental results show that the real-time data obtained by computer vision technology can effectively identify the heat energy distribution in the building, and provide optimization suggestions for interior design. Simulation results of different design options show that the optimized design reduces energy consumption while improving occupant comfort. Therefore, computer vision technology shows a good application prospect in the thermal energy optimization of building environment. By combining VR interior design simulation, the technology not only improves the accuracy of thermal management, but also provides architects with more information-based decision support and promotes the development of smart buildings.","[Zhang, H] Sanjiang Univ, Coll Art, Nanjing 210012, Jiangsu, Peoples R China","Zhang, H (corresponding author), Sanjiang Univ, Coll Art, Nanjing 210012, Jiangsu, Peoples R China.",13770822240@163.com,,,,,,,,,,,,,2024,OCT,55,,,,,2961,2961,,10.1016/j.tsep.2024.102961,,,,,,2026-04-25,CCC:001331924200001
J,"Mena-Martinez, A; Alvarado-Uribe, J; Molino-Minero-Re, E; Ceballos, HG","Mena-Martinez, Alma; Alvarado-Uribe, Joanna; Molino-Minero-Re, Erik; Ceballos, Hector G.",,Indoor occupancy monitoring using environmental feature fusion and semi-supervised machine learning models,JOURNAL OF BUILDING PERFORMANCE SIMULATION,,,,Article,,,Engineering,"Indoor occupancy, data fusion, semi-supervised learning, machine learning, non-intrusive sensors, environmental variables","FEATURE-SELECTION, MANAGEMENT-SYSTEM, BUILDINGS","Smart buildings optimize energy consumption and occupant comfort through Heating, Ventilation and Air Conditioning, and lighting management. Nevertheless, large venues require data fusion techniques to improve analysis and forecasting. This study aims to evaluate the effectiveness of using different feature fusion techniques, environmental sensors, and semi-supervised learning to estimate indoor occupancy in a 230 m2 office. Using five Internet of Things devices measuring air temperature, relative humidity, and barometric pressure, data was collected for 99 days with 6800 entries (on average) and only 14% labeled. Eight feature selection methods were evaluated along with three supervised and two semi-supervised classification methods. Results indicate that the Chi-squared-based approach for feature fusion outperformed others. Similarly, the semi-supervised Self-Training model achieved better performance than the supervised methods. This research shows that combining semi-supervised learning and data fusion allows for estimating the occupancy level in large indoor spaces with high accuracy and low labeling costs.Highlights This study pioneers in exploring semi-supervised learning and distinct feature fusion methods for estimating indoor occupancy levels in a 230 m $ <^>2 $ 2 open office using only Internet of Things (IoT) environmental sensors (air temperature, relative humidity, and barometric pressure).A comprehensive comparison of statistical methods, feature selection, and dimensionality reduction techniques are conducted to determine their ability to generate robust feature fusion sets.The feature fusion selected through the Chi-squared test stood out with a high accuracy F1-score (average of 0.95) and an average accuracy of 0.99.The Self-Training model reached the best performance from semi-supervised learning, with an average F1-Score of 0.90 and an average accuracy of 0.97, based on a dataset with a large proportion of unlabelled data (16,847 entries) and only 9367 labels. For supervised learning, Random Forest achieved a high accuracy (average of 0.98) and F1-score (average of 0.93) across various feature sets.","[Mena-Martinez, A; Alvarado-Uribe, J; Ceballos, HG] Tecnol Monterrey, Sch Engn & Sci, Av Eugenio Garza Sada 2501 Sur, Monterrey 64700, Nuevo Leon, Mexico; [Alvarado-Uribe, J; Ceballos, HG] Tecnol Monterrey, Inst Future Educ, Monterrey, Nuevo Leon, Mexico; [Molino-Minero-Re, E] UNAM, Inst Invest Matemat Aplicadas & Sistemas, Unidad Acad Yucatan, Merida, Yucatan, Mexico","Mena-Martinez, A (corresponding author), Tecnol Monterrey, Sch Engn & Sci, Av Eugenio Garza Sada 2501 Sur, Monterrey 64700, Nuevo Leon, Mexico.",a00834070@tec.mx,,,,,,,,,,,,,2024,NOV,17,6,,,,695,717,,10.1080/19401493.2024.2399053,,,,,,2026-04-25,CCC:001344769100004
J,"Hu, YB; Shen, YQ; Li, YN; Wang, YK; Wang, YF; Qiu, WS; Jia, HS; Cheng, K","Hu, Yubing; Shen, Yeqin; Li, Yingnan; Wang, Yuankai; Wang, Yifei; Qiu, Waishan; Jia, Hanshu; Cheng, Kai",,Predictive optimization of educational buildings' environmental performance under future climate scenarios using Catboost and SHAP,SOLAR ENERGY,,,,Article,,,Energy & Fuels; Engineering,"Future climate scenarios, Sustainable educational buildings, CatBoost-SHAP framework, Energy efficiency optimization, Building performance prediction","MULTIOBJECTIVE GENETIC ALGORITHM, THERMAL COMFORT, RESIDENTIAL BUILDINGS, DAYLIGHT PERFORMANCE, VISUAL COMFORT, ENERGY DEMAND, DESIGN, SIMULATION, IMPACT, GEOMETRY","Climate change is increasingly impacting building energy consumption and environmental quality, making rapid early-stage performance prediction crucial for optimizing design decisions and improving energy efficiency. This study developed a representative model of educational buildings across three major climate zones in China, simulating performance under four SSP scenarios for 2036-2065 and 2066-2095 using CMIP6 data. A total of 7,200 samples were generated across eight scenarios within each zone. CatBoost was used to efficiently predict and optimize building eco-performance, and results were compared with XGBoost, LightGBM, and Random Forest. Findings show CatBoost outperforms the others on discrete datasets, with an average R2 of 0.96, MAPE of 3.68%, and computational speed approximately 600 times faster than traditional simulation-based methods. SHAP analysis indicates that performance is most influenced by the exterior window-to-wall ratio (WWR), glazing type, and orientation. For multi-objective optimization, the NSGA-III algorithm was applied, yielding maximum improvement rates of 35.78% (UDI), 18.29% (UDI-up), 21.12% (ASE), 31.34% (EUI), and 17.49% (PPD) across all scenarios. Optimized results show WWR tends to be below 0.5 in low-emission scenarios and above 0.5 in high-emission ones. Optimal orientation varies by climate zone-favoring south-facing in colder regions and east- or west-facing in warmer ones. The proposed machine learning model enhances building design and energy efficiency by accurately predicting and optimizing educational building performance, supporting climate adaptation.","[Hu, YB; Shen, YQ; Li, YN; Cheng, K] Jiangsu Univ, Dept Environm Design, Zhenjiang 212013, Peoples R China; [Li, YN] Korea Univ, Ojeong Resilience Inst, Seoul 02841, South Korea; [Wang, YK; Qiu, WS] Univ Hong Kong, Dept Urban Planning & Design, Pok Fu Lam, Hong Kong, Peoples R China; [Wang, YF] Tongji Architectural Design Grp Co Ltd, 1230 Siping Rd, Shanghai 200092, Peoples R China; [Jia, HS] UCL, Bartlett Sch Architecture, London WC1H0QB, England","Li, YN; Cheng, K (corresponding author), Jiangsu Univ, Dept Environm Design, Zhenjiang 212013, Peoples R China.",lyn48512@hotmail.com; kai_gift@ujs.edu.cn,,,,,,,,,,,,,2025,NOV,300,,,,,13746,13746,,10.1016/j.solener.2025.113746,,,,,,2026-04-25,CCC:001547130100001
